Granja,Edad,PesoMedio,Type
Cervo_P,503,1213.428571,Historical
Cervo_P,531,1142.285714,Historical
Cervo_P,440,556.4166667,Historical
Oye_P,629,825,Historical
Oye_P,629,1119,Historical
Tocha_P,454,958.56,Historical
Tocha_P,391,544.64,Historical
Oye_P,503,490,Historical
Oye_P,600,742,Historical
Oye_P,475,723,Historical
Cervo_P,468,985.7142857,Historical
Cervo_P,731,2428.941176,Historical
Cervo_P,850,2837.882353,Historical
Cervo_P,734,2893.2,Historical
Cervo_P,411,677.0833333,Historical
Tocha_P,488,876.5333333,Historical
Tocha_P,517,1004.933333,Historical
Tocha_P,454,502.08,Historical
Tocha_P,110,21.09090909,Historical
Cervo_P,370,391.9,Historical
Oye_P,706,1273,Historical
Oye_P,405,311,Historical
Oye_P,376,462,Historical
Oye_P,405,566,Historical
Oye_P,376,405,Historical
Oye_P,405,488,Historical
Oye_P,552,1576,Historical
Oye_P,552,956,Historical
Tocha_P,299,255.5636364,Historical
Tocha_P,264,125.6,Historical
Tocha_P,299,103.0666667,Historical
Tocha_P,418,293.1,Historical
Tocha_P,216,80,Historical
Tocha_P,216,62.66666667,Historical
Oye_P,671,2524,Historical
Oye_P,706,2880,Historical
Oye_P,825,3471,Historical
Oye_P,706,1531,Historical
Oye_P,958,2450,Historical
Oye_P,825,2171,Historical
Tocha_P,390,327.6363636,Historical
Tocha_P,153,36.70153846,Historical
Tocha_P,153,34.73846154,Historical
Tocha_P,188,62.10909091,Historical
Cervo_P,846,2600,Historical
Cervo_P,349,353.5142857,Historical
Cervo_P,678,2167.4,Historical
Cervo_P,496,1281.8,Historical
Cervo_P,496,1304.666667,Historical
Cervo_P,678,2600,Historical
Cervo_P,335,351.9333333,Historical
Cervo_P,363,460.9333333,Historical
Cervo_P,475,935.6,Historical
Cervo_P,510,1140.2,Historical
Tocha_P,523,1092.177778,Historical
Tocha_P,460,507.9,Historical
Tocha_P,557,965.6,Historical
Tocha_P,377,410.32,Historical
Tocha_P,412,550.56,Historical
Tocha_P,487,712.6,Historical
Tocha_P,487,569.8,Historical
Cervo_P,314,207.1333333,Historical
Cervo_P,559,1174.3,Historical
Cervo_P,509,1296,Historical
Cervo_P,594,1555,Historical
Cervo_P,377,358.08,Historical
Cervo_P,412,441.84,Historical
Cervo_P,377,364.24,Historical
Cervo_P,412,482.96,Historical
Cervo_P,531,1048.142857,Historical
Cervo_P,411,657.7222222,Historical
Cervo_P,531,1446.734694,Historical
Cervo_P,594,1782.025586,Historical
Tocha_P,110,16.2,Historical
Tocha_P,110,16.4,Historical
Tocha_P,138,33.6,Historical
Tocha_P,236,106.4,Historical
Tocha_P,201,79.73333333,Historical
Tocha_P,264,149.8666667,Historical
Tocha_P,236,176.6545455,Historical
Tocha_P,320,399.08,Historical
Tocha_P,354,383.84,Historical
Cervo_P,195,52.26666667,Historical
Cervo_P,195,60,Historical
Cervo_P,314,206.6666667,Historical
Cervo_P,223,77.33333333,Historical
Cervo_P,377,411.5428571,Historical
Cervo_P,405,539.1333333,Historical
Cervo_P,502,1157.142857,Historical
Cervo_P,195,57.22222222,Historical
Cervo_P,286,181.8,Historical
Oye_P,447,490,Historical
Oye_P,629,1532,Historical
Tocha_P,488,567.5,Historical
Tocha_P,517,676.3,Historical
Cervo_P,706,2185,Historical
Cervo_P,377,356.32,Historical
Cervo_P,412,471.36,Historical
Cervo_P,531,1065.4,Historical
Cervo_P,377,350.24,Historical
Cervo_P,531,1078.428571,Historical
Cervo_P,439,1019.4,Historical
Cervo_P,474,1318.428571,Historical
Cervo_P,383,328.3571429,Historical
Oye_P,475,1016,Historical
Oye_P,503,736,Historical
Oye_P,538,864,Historical
Tocha_P,138,45.42222222,Historical
Tocha_P,110,21.38181818,Historical
Tocha_P,201,89.33333333,Historical
Tocha_P,236,118.4,Historical
Tocha_P,160,69.524,Historical
Tocha_P,160,44.96,Historical
Tocha_P,292,270.7345455,Historical
Tocha_P,320,329.7818182,Historical
Cervo_P,314,202.0666667,Historical
Cervo_P,195,75.73333333,Historical
Cervo_P,314,294.8571429,Historical
Cervo_P,286,194.15,Historical
Cervo_P,405,523.25,Historical
Cervo_P,440,757.3333333,Historical
Cervo_P,474,1221.428571,Historical
Cervo_P,531,1348,Historical
Cervo_P,503,1030.142857,Historical
Cervo_P,572,1645.882353,Historical
Cervo_P,607,1766,Historical
Cervo_P,412,501.68,Historical
Tocha_P,363,548.48,Historical
Tocha_P,488,1108.088889,Historical
Tocha_P,517,1221.866667,Historical
Tocha_P,426,662.88,Historical
Oye_P,538,542,Historical
Oye_P,503,842,Historical
Cervo_P,377,529.1,Historical
Cervo_P,503,1252.714286,Historical
Cervo_P,822,2677.764706,Historical
Cervo_P,383,502.2,Historical
Oye_P,600,1116,Historical
Oye_P,629,1215,Historical
Oye_P,629,1470,Historical
Tocha_P,363,433.44,Historical
Tocha_P,391,443.4666667,Historical
Tocha_P,426,583.0222222,Historical
Tocha_P,488,655.28,Historical
Tocha_P,517,767.24,Historical
Tocha_P,390,508.2,Historical
Tocha_P,327,128.4,Historical
Tocha_P,299,140.3,Historical
Tocha_P,418,386.52,Historical
Tocha_P,153,28.68,Historical
Tocha_P,188,59.84,Historical
Tocha_P,188,59.04,Historical
Oye_P,734,3152,Historical
Oye_P,853,3472.11072,Historical
Oye_P,895,2200.198,Historical
Oye_P,734,1768,Historical
Oye_P,734,1652,Historical
Oye_P,853,2298,Historical
Oye_P,888,2299.17198,Historical
Oye_P,734,1381.870002,Historical
Oye_P,797,2428.800001,Historical
Oye_P,853,2750.22,Historical
Oye_P,888,2574.511289,Historical
Tocha_P,299,288.2909091,Historical
Tocha_P,327,246.7333333,Historical
Tocha_P,362,336.0666667,Historical
Tocha_P,327,194.6909091,Historical
Tocha_P,362,268.5818182,Historical
Tocha_P,125,21.13454545,Historical
Tocha_P,125,14.91076923,Historical
Tocha_P,188,69.7,Historical
Tocha_P,244,101.6,Historical
Tocha_P,279,148.5,Historical
Tocha_P,244,77.86666667,Historical
Tocha_P,216,63.36,Historical
Cervo_P,818,2379.4,Historical
Cervo_P,698,1798.961039,Historical
Cervo_P,566,1553.067227,Historical
Cervo_P,384,470.0285714,Historical
Cervo_P,405,739.4666667,Historical
Cervo_P,650,1970.25974,Historical
Cervo_P,363,432.3666667,Historical
Cervo_P,307,254.5333333,Historical
Tocha_P,495,663.7,Historical
Tocha_P,440,686.8,Historical
Tocha_P,459,886.2,Historical
Tocha_P,515,851.6,Historical
Cervo_P,559,1170.1,Historical
Cervo_P,468,673.25,Historical
Cervo_P,503,824.2857143,Historical
Cervo_P,440,583.5,Historical
Cervo_P,383,677.6190476,Historical
Cervo_P,502,1405,Historical
Cervo_P,383,592.3,Historical
Cervo_P,439,825.5238095,Historical
Cervo_P,474,985,Historical
Cervo_P,594,1656.632653,Historical
Tocha_P,110,22.84444444,Historical
Tocha_P,173,52,Historical
Tocha_P,264,147.8222222,Historical
Tocha_P,201,87.91111111,Historical
Tocha_P,201,84.8,Historical
Tocha_P,236,110.6666667,Historical
Tocha_P,201,100.6222222,Historical
Tocha_P,173,63.11111111,Historical
Tocha_P,173,75.11111111,Historical
Tocha_P,292,325.9927273,Historical
Oye_P,503,651,Historical
Oye_P,538,738,Historical
Cervo_P,292,236.7333333,Historical
Cervo_P,557,1483.333333,Historical
Oye_P,538,1113,Historical
Tocha_P,138,41.36,Historical
Tocha_P,173,63.02222222,Historical
Tocha_P,251,241.92,Historical
Tocha_P,188,72.48,Historical
Tocha_P,223,96.08,Historical
Tocha_P,236,143.2727273,Historical
Tocha_P,355,423.8218182,Historical
Cervo_P,628,2335.933333,Historical
Cervo_P,782,3367.254902,Historical
Cervo_P,678,1980.823529,Historical
Cervo_P,468,717.2142857,Historical
Cervo_P,440,593.5833333,Historical
Cervo_P,559,1227.285714,Historical
Cervo_P,594,1343,Historical
Cervo_P,383,687,Historical
Cervo_P,502,1456.714286,Historical
Cervo_P,530,1602.857143,Historical
Cervo_P,559,1276.714286,Historical
Oye_P,600,897,Historical
Oye_P,629,993,Historical
Oye_P,629,1528,Historical
Tocha_P,363,462.64,Historical
Tocha_P,488,909.28,Historical
Tocha_P,517,976.48,Historical
Oye_P,475,432,Historical
Oye_P,629,830,Historical
Oye_P,447,631,Historical
Cervo_P,618,2062.533333,Historical
Cervo_P,737,2900,Historical
Cervo_P,856,3307,Historical
Cervo_P,773,3040.666667,Historical
Cervo_P,524,1277,Historical
Oye_P,600,1202,Historical
Oye_P,629,1338,Historical
Tocha_P,110,21.74545455,Historical
Tocha_P,138,41.52,Historical
Tocha_P,138,38.48888889,Historical
Tocha_P,173,57.6,Historical
Tocha_P,201,101,Historical
Tocha_P,173,70.75555556,Historical
Tocha_P,201,99.2,Historical
Tocha_P,292,378.8254545,Historical
Tocha_P,236,101.8285714,Historical
Tocha_P,307,245,Historical
Cervo_P,813,1950.204082,Historical
Cervo_P,524,1400.972222,Historical
Cervo_P,440,809.0625,Historical
Cervo_P,864,2356,Historical
Cervo_P,759,2595.588235,Historical
Cervo_P,878,2826.117647,Historical
Cervo_P,474,1248.857143,Historical
Cervo_P,383,785,Historical
Cervo_P,502,1384.714286,Historical
Cervo_P,383,667.7142857,Historical
Cervo_P,502,1558.428571,Historical
Cervo_P,502,1240.7,Historical
Cervo_P,411,386.9333333,Historical
Tocha_P,110,21.67272727,Historical
Tocha_P,201,137.6727273,Historical
Tocha_P,327,323.5636364,Historical
Tocha_P,362,421,Historical
Tocha_P,390,229.0666667,Historical
Tocha_P,327,177.4,Historical
Tocha_P,362,254,Historical
Oye_P,643,2203,Historical
Oye_P,797,3459,Historical
Oye_P,797,2049,Historical
Oye_P,986,2200.088,Historical
Oye_P,888,2150.174287,Historical
Tocha_P,362,479.4109091,Historical
Tocha_P,299,193.5333333,Historical
Cervo_P,496,987.9120879,Historical
Cervo_P,405,578.5,Historical
Cervo_P,433,848.0952381,Historical
Cervo_P,559,1710.510204,Historical
Cervo_P,433,877.9047619,Historical
Cervo_P,779,2996.133333,Historical
Cervo_P,767,2543.764706,Historical
Cervo_P,342,465.3,Historical
Cervo_P,342,348.0952381,Historical
Cervo_P,342,360.4285714,Historical
Cervo_P,433,649.6,Historical
Cervo_P,587,1515.638655,Historical
Cervo_P,635,1915.630252,Historical
Cervo_P,524,1306.8,Historical
Cervo_P,370,387.1,Historical
Cervo_P,587,1418.277311,Historical
Cervo_P,446,836.2222222,Historical
Cervo_P,697,1823.176471,Historical
Cervo_P,307,304.9333333,Historical
Cervo_P,363,409.5333333,Historical
Cervo_P,335,376.8333333,Historical
Cervo_P,335,335.7,Historical
Cervo_P,307,279.6,Historical
Tocha_P,580,1711.6,Historical
Tocha_P,503,968.16,Historical
Tocha_P,377,618.4,Historical
Tocha_P,503,1142.08,Historical
Tocha_P,412,880.8,Historical
Tocha_P,468,917.12,Historical
Tocha_P,594,1470.971429,Historical
Oye_P,538,906.865,Historical
Oye_P,425,565,Historical
Oye_P,544,953,Historical
Oye_P,761,2044,Historical
Oye_P,733,1411,Historical
Oye_P,425,418,Historical
Oye_P,544,759,Historical
Oye_P,573,796,Historical
Oye_P,663,1724.644679,Historical
Oye_P,510,566,Historical
Oye_P,572,658,Historical
Oye_P,607,889,Historical
Oye_P,601,1106,Historical
Cervo_P,363,346.1,Historical
Cervo_P,462,717.5,Historical
Cervo_P,490,968.952381,Historical
Oye_P,916,2150,Historical
Oye_P,769,2221.045367,Historical
Oye_P,612,1387.92,Historical
Oye_P,670,1692,Historical
Oye_P,949,2850.04275,Historical
Oye_P,698,2000,Historical
Oye_P,733,2223,Historical
Oye_P,789,3219.21801,Historical
Oye_P,825,1750.175,Historical
Oye_P,733,1915,Historical
Oye_P,419,462,Historical
Oye_P,538,804.715,Historical
Oye_P,573,859,Historical
Oye_P,510,563,Historical
Oye_P,629,1023,Historical
Oye_P,664,1280,Historical
Oye_P,635,1373,Historical
Oye_P,516,639,Historical
Oye_P,635,1075,Historical
Oye_P,629,1113,Historical
Oye_P,664,1262,Historical
Oye_P,572,1411,Historical
Oye_P,607,1604,Historical
Oye_P,607,1361,Historical
Oye_P,453,508,Historical
Oye_P,572,973,Historical
Oye_P,607,968,Historical
Oye_P,361,323.3160622,Historical
Oye_P,419,452,Historical
Oye_P,538,754.775,Historical
Oye_P,572,1195,Historical
Oye_P,607,1329,Historical
Oye_P,612,1099.117014,Historical
Oye_P,612,1649.76,Historical
Oye_P,769,1457.238419,Historical
Oye_P,888,1651,Historical
Oye_P,789,2351.175007,Historical
Oye_P,698,1360,Historical
Oye_P,851,2375,Historical
Oye_P,664,1885,Historical
Oye_P,726,1937,Historical
Oye_P,755,2077,Historical
Cervo_P,336,400.32,Historical
Cervo_P,371,553.68,Historical
Cervo_P,490,1257.8,Historical
Cervo_P,314,225.9375,Historical
Cervo_P,518,1250.428571,Historical
Cervo_P,553,1533.857143,Historical
Oye_P,481,751.8140042,Historical
Oye_P,516,834,Historical
Oye_P,481,531.0340029,Historical
Oye_P,516,624,Historical
Oye_P,698,1546,Historical
Oye_P,663,1054.18737,Historical
Oye_P,629,968,Historical
Oye_P,601,730,Historical
Oye_P,726,1238,Historical
Oye_P,669,1283,Historical
Oye_P,698,1377,Historical
Oye_P,706,1156,Historical
Oye_P,916,2710,Historical
Oye_P,769,2391.921768,Historical
Oye_P,706,1700,Historical
Oye_P,825,2180,Historical
Oye_P,698,2319,Historical
Oye_P,733,2331,Historical
Oye_P,739,501.5000001,Historical
Oye_P,754,2319,Historical
Oye_P,852,2200.09,Historical
Oye_P,664,1505,Historical
Cervo_P,371,532.3333333,Historical
Cervo_P,615,2171,Historical
Cervo_P,836,2812.5,Historical
Cervo_P,398,363.28,Historical
Cervo_P,426,751.625,Historical
Cervo_P,399,766.3333333,Historical
Cervo_P,462,1129.8,Historical
Cervo_P,399,759.5555556,Historical
Cervo_P,427,660.4,Historical
Cervo_P,581,1662.714286,Historical
Cervo_P,427,973,Historical
Cervo_P,462,1196.2,Historical
Cervo_P,427,1009.6,Historical
Cervo_P,462,1233.4,Historical
Cervo_P,427,938.3,Historical
Cervo_P,490,1210,Historical
Cervo_P,790,1764.489796,Historical
Cervo_P,589,1159.4,Historical
Cervo_P,686,1778.571429,Historical
Cervo_P,355,529.9333333,Historical
Tocha_P,418,293.3,Historical
Oye_P,789,1319.500001,Historical
Oye_P,692,1631,Historical
Oye_P,698,1969,Historical
Oye_P,755,1961.7,Historical
Oye_P,671,1883,Historical
Oye_P,706,2106,Historical
Oye_P,377,208,Historical
Oye_P,502,600,Historical
Oye_P,531,686,Historical
Cervo_P,468,1066.5,Historical
Cervo_P,587,1816.764706,Historical
Cervo_P,524,1453.877551,Historical
Cervo_P,559,1654.183673,Historical
Cervo_P,751,2785,Historical
Cervo_P,870,3145.441176,Historical
Cervo_P,739,2492,Historical
Cervo_P,370,391.9,Historical
Cervo_P,398,475.9,Historical
Tocha_P,349,543.2,Historical
Tocha_P,468,1225.84,Historical
Tocha_P,503,1414.48,Historical
Tocha_P,321,499.2,Historical
Tocha_P,321,472.4444444,Historical
Tocha_P,571,1200.685714,Historical
Tocha_P,461,760.16,Historical
Tocha_P,580,1268.509091,Historical
Tocha_P,459,568.2,Historical
Tocha_P,578,1031.04,Historical
Tocha_P,515,800.8,Historical
Oye_P,585,1205.434783,Historical
Oye_P,643,1505,Historical
Oye_P,468,462,Historical
Oye_P,440,418,Historical
Tocha_P,531,1485.466667,Historical
Tocha_P,369,629.04,Historical
Tocha_P,404,784.4,Historical
Tocha_P,369,510,Historical
Tocha_P,404,593.12,Historical
Tocha_P,523,1106.32,Historical
Tocha_P,404,964.8888889,Historical
Tocha_P,369,568,Historical
Tocha_P,404,657.12,Historical
Tocha_P,468,708.8,Historical
Tocha_P,503,750.7428571,Historical
Cervo_P,608,1745.630252,Historical
Cervo_P,307,341.2,Historical
Cervo_P,363,413.7,Historical
Cervo_P,335,367.2666667,Historical
Tocha_P,153,34.69538462,Historical
Tocha_P,236,110.96,Historical
Tocha_P,236,114.96,Historical
Tocha_P,236,156.3555556,Historical
Tocha_P,418,324.7636364,Historical
Cervo_P,633,2100,Historical
Tocha_P,403,355.36,Historical
Tocha_P,489,598.72,Historical
Tocha_P,433,595.68,Historical
Tocha_P,433,594.72,Historical
Tocha_P,236,176,Historical
Tocha_P,299,278.3333333,Historical
Tocha_P,327,281.1636364,Historical
Tocha_P,299,316.1333333,Historical
Tocha_P,299,237.3333333,Historical
Tocha_P,503,1292.2,Historical
Tocha_P,432,783.36,Historical
Tocha_P,404,556.2,Historical
Tocha_P,523,1230.311111,Historical
Tocha_P,580,505.8666667,Historical
Tocha_P,615,732.2666667,Historical
Tocha_P,369,591.5555556,Historical
Tocha_P,341,379.84,Historical
Tocha_P,404,975.7333333,Historical
Tocha_P,523,1705.9,Historical
Tocha_P,341,448.32,Historical
Tocha_P,460,877.52,Historical
Tocha_P,440,761.2,Historical
Tocha_P,377,568.24,Historical
Tocha_P,412,770.88,Historical
Tocha_P,412,661.52,Historical
Tocha_P,531,1258.48,Historical
Tocha_P,433,284.8,Historical
Tocha_P,349,509.28,Historical
Tocha_P,503,1245.44,Historical
Cervo_P,698,2731.8,Historical
Cervo_P,349,331.7857143,Historical
Cervo_P,384,439.0666667,Historical
Cervo_P,349,312,Historical
Cervo_P,446,861,Historical
Oye_P,949,3800.057,Historical
Oye_P,949,1800.027,Historical
Oye_P,825,2155.6846,Historical
Oye_P,789,2182.250001,Historical
Oye_P,916,2150,Historical
Oye_P,789,2556,Historical
Cervo_P,250,119.9,Historical
Cervo_P,308,235.1836735,Historical
Cervo_P,427,494.4,Historical
Cervo_P,462,752.4166667,Historical
Cervo_P,526,1316.857143,Historical
Cervo_P,363,378.8,Historical
Cervo_P,843,3500,Historical
Cervo_P,844,3350,Historical
Cervo_P,336,423.2,Historical
Cervo_P,490,1207.8,Historical
Cervo_P,808,3017.45098,Historical
Cervo_P,927,3260,Historical
Cervo_P,454,976,Historical
Cervo_P,490,1411.8,Historical
Cervo_P,490,1443.9,Historical
Cervo_P,427,891.8095238,Historical
Cervo_P,399,536.5,Historical
Cervo_P,518,1247.142857,Historical
Cervo_P,553,1309.571429,Historical
Oye_P,642,1369.201576,Historical
Oye_P,769,1350.700002,Historical
Oye_P,726,1104,Historical
Oye_P,726,1637,Historical
Oye_P,726,1728,Historical
Oye_P,755,1844,Historical
Cervo_P,371,526.5,Historical
Cervo_P,490,1171.4,Historical
Cervo_P,250,215.275,Historical
Cervo_P,462,1002.65,Historical
Cervo_P,250,232.45,Historical
Cervo_P,308,349.5,Historical
Cervo_P,280,259.8571429,Historical
Oye_P,739,1329.032258,Historical
Oye_P,544,1107,Historical
Oye_P,510,819,Historical
Oye_P,572,884,Historical
Oye_P,607,1056,Historical
Oye_P,761,2978,Historical
Oye_P,663,880.6359268,Historical
Oye_P,754,2272,Historical
Oye_P,789,2323,Historical
Oye_P,698,1284,Historical
Oye_P,789,1990,Historical
Oye_P,754,1756,Historical
Oye_P,817,2176,Historical
Oye_P,726,1498,Historical
Oye_P,601,1077,Historical
Oye_P,572,1316,Historical
Oye_P,607,1529,Historical
Oye_P,669,1092,Historical
Cervo_P,744,2830,Historical
Cervo_P,559,1458.8,Historical
Cervo_P,398,502.5,Historical
Oye_P,867,1909.393285,Historical
Oye_P,643,1472,Historical
Oye_P,762,2017.146006,Historical
Oye_P,923,3601.242,Historical
Oye_P,734,1275,Historical
Oye_P,762,1531.853231,Historical
Oye_P,342,301,Historical
Oye_P,615,914.8764317,Historical
Oye_P,585,1193.464052,Historical
Oye_P,643,1466,Historical
Oye_P,552,580,Historical
Oye_P,706,1240,Historical
Oye_P,376,462,Historical
Oye_P,405,571,Historical
Tocha_P,559,1616,Historical
Cervo_P,572,1344,Historical
Cervo_P,607,1435.454545,Historical
Cervo_P,342,377.1428571,Historical
Cervo_P,496,1102.5,Historical
Cervo_P,615,1653.214286,Historical
Cervo_P,496,1037.777778,Historical
Cervo_P,587,1645.966387,Historical
Cervo_P,587,1548.907563,Historical
Oye_P,405,348,Historical
Oye_P,440,487,Historical
Oye_P,552,752,Historical
Oye_P,671,1097,Historical
Oye_P,706,1220,Historical
Oye_P,585,1101.785714,Historical
Oye_P,986,1900.076,Historical
Oye_P,853,2375,Historical
Cervo_P,398,472.4,Historical
Cervo_P,433,664.1,Historical
Cervo_P,587,1487.226891,Historical
Cervo_P,398,422,Historical
Cervo_P,433,604.1,Historical
Cervo_P,678,2384.6,Historical
Tocha_P,327,351.7090909,Historical
Tocha_P,362,469.3309091,Historical
Tocha_P,264,188.1,Historical
Tocha_P,362,390.1090909,Historical
Tocha_P,327,380.2,Historical
Tocha_P,327,310.4666667,Historical
Tocha_P,390,413.3333333,Historical
Cervo_P,468,1140.8,Historical
Cervo_P,607,1917.662338,Historical
Cervo_P,342,437.9,Historical
Cervo_P,587,1439.831933,Historical
Cervo_P,370,441.2,Historical
Cervo_P,524,1144.714286,Historical
Cervo_P,370,383.6,Historical
Cervo_P,819,3002,Historical
Cervo_P,573,1525.294118,Historical
Cervo_P,698,2294.266667,Historical
